0:1:8.67,1240.723,-234.0,-267.0,-4231.25,-6525.0,11928.12
0:1:9.70,-1013.672,492.0,-297.0,2798.44,21059.38,-3693.75
0:1:10.6,1153.564,-504.0,-475.0,-1259.38,-13876.56,7245.31
0:1:10.34,-604.248,1135.0,-331.0,5140.62,-8776.56,-11179.69
0:1:10.78,1136.23,-740.0,171.0,-8876.56,-15917.19,16146.88
0:1:11.9,-1307.373,663.0,-559.0,10559.38,14620.31,-13932.81
0:1:11.78,-1129.639,479.0,-210.0,9682.81,28525.0,-8676.56
0:1:12.21,1039.551,-197.0,-35.0,-7625.0,3220.31,13495.31
0:1:12.54,-1333.496,59.0,-368.0,6221.88,17900.0,-12509.38
0:1:12.88,959.228,-644.0,-555.0,607.81,-12281.25,8850.0
0:1:13.20,-1006.836,776.0,-541.0,7185.94,22051.56,-4717.19
0:1:13.60,898.926,-351.0,-529.0,-3432.81,300.0,10698.44
0:1:13.93,-1273.193,483.0,-383.0,5740.62,14025.0,-4654.69
0:1:14.32,1158.936,-400.0,-533.0,-1153.12,-4771.88,10815.62
0:1:14.65,-1068.115,495.0,-199.0,4079.69,10764.06,-4564.06
0:1:15.1,1392.822,-157.0,-568.0,2396.88,-13467.19,4575.0
0:1:15.39,-1333.74,92.0,-349.0,6570.31,9318.75,-6017.19
0:1:15.80,1229.004,472.0,394.0,-2996.88,-9898.44,9585.94
0:1:16.7,-646.728,1020.0,-637.0,5434.38,10095.31,-2950.0
0:1:16.47,886.475,-109.0,-578.0,3084.38,-4146.88,6576.56
0:1:16.86,-826.66,217.0,-369.0,16284.38,23832.81,-13818.75
0:1:17.34,822.266,891.0,-749.0,3732.81,-8717.19,8968.75
0:1:18.1,120.361,176.0,-995.0,950.0,-5331.25,426.56
0:1:18.6,-15.625,-28.0,-805.0,-187.5,829.69,-595.31
0:1:18.16,86.67,12.0,-801.0,-1782.81,629.69,1096.88
0:1:18.31,238.037,110.0,-1201.0,-4257.81,1192.19,-2093.75
