second,xyz[4],xyz[1]
25.914,342.4375,1.728027
25.92,333.7188,1.692627
25.926,324.1875,1.642334
25.933,316.4375,1.563232
25.939,311.375,1.470459
25.945,309.1875,1.368408
25.952,308.6875,1.280029
25.958,310.375,1.173828
25.965,313.75,1.071777
25.971,320.0312,0.9941406
25.98,330.9844,0.8833008
25.987,340.875,0.8383789
25.994,352.4688,0.8198242
26.0,365.2812,0.8215332
26.007,378.2031,0.8376465
26.013,389.875,0.8664551
26.02,398.3906,0.9108887
26.026,407.2968,0.9633789
26.032,414.7656,1.044434
26.04,421.2187,1.15332
26.047,424.25,1.248291
26.053,426.0468,1.321533
26.059,425.8438,1.394531
26.066,423.9531,1.449707
26.072,420.1406,1.483154
26.079,415.0781,1.511719
26.085,408.75,1.530518
26.101,389.4687,1.537354
26.107,381.4062,1.524414
26.114,371.6875,1.509766
26.12,362.3125,1.487549
26.126,354.4531,1.457031
26.133,344.5313,1.420654
26.139,334.75,1.363525
26.145,325.9687,1.297852
26.152,319.4219,1.232666
26.158,312.5156,1.182861
26.165,306.0469,1.129395
26.171,300.7344,1.079834
26.177,294.6875,1.039307
26.184,288.9531,0.9902344
26.19,284.7656,0.9399414
26.197,280.7813,0.8969727
26.203,277.75,0.842041
26.21,275.5625,0.7800293
26.216,274.5156,0.706543
26.222,274.5937,0.6379395
26.229,275.9844,0.5549316
26.235,278.0781,0.4870605
26.242,280.2812,0.4501953
26.248,283.1563,0.4482422
26.258,286.375,0.5148926
26.264,286.7031,0.6035156
26.271,284.4062,0.7131348
26.277,277.9687,0.8691406
26.284,267.6563,0.9025879
26.29,254.9687,0.9672852
26.297,243.8594,0.998291
26.303,230.8437,1.004639
26.31,218.0469,0.9968262
26.316,204.875,0.9768066
26.322,193.5937,0.9458008
26.329,179.7031,0.9130859
26.335,165.8281,0.869873
26.342,152.2031,0.8286133
26.348,141.1562,0.7944336
26.355,128.875,0.7736816
26.361,117.4844,0.7602539
26.368,106.0625,0.760498
26.374,96.3125,0.7749023
26.38,84.42187,0.7954102
26.387,72.09375,0.8251953
26.393,59.0,0.8564453
26.4,47.65625,0.8894043
26.406,33.6875,0.921875
26.413,19.0625,0.9699707
26.419,1.984375,1.029297
26.425,-10.51563,1.087646
26.432,-27.15625,1.165771
26.438,-44.0625,1.242676
26.445,-58.625,1.303955
26.451,-76.625,1.336914
26.457,-94.76563,1.360107
26.464,-109.5469,1.37915
26.47,-126.8281,1.397949
26.477,-144.1875,1.422852
26.483,-158.6719,1.442627
26.489,-175.3281,1.452637
26.496,-190.6406,1.460938
26.502,-206.3125,1.470215
26.509,-215.5469,1.477783
26.518,-234.7656,1.463623
26.525,-244.4531,1.408936
26.531,-248.7813,1.300537
26.538,-249.0937,1.163574
26.544,-244.5469,0.9477539
26.55,-234.2344,0.6975098
26.557,-220.0625,0.4448242
26.563,-197.0781,0.2514648
26.57,-169.75,0.05224609
26.576,-139.9219,-0.1054688
26.583,-113.75,-0.2155762
26.589,-81.01563,-0.2646484
26.596,-48.84375,-0.2646484
26.602,-19.15625,-0.1938477
26.609,3.3125,-0.05126953
26.615,26.6875,0.1169434
26.622,48.04688,0.4169922
26.629,59.51562,0.7255859
26.635,68.125,1.074463
26.642,69.57813,1.370361
26.648,62.92188,1.711182
26.654,52.14063,2.0
26.661,35.0,2.18335
26.667,14.67188,2.328125
26.683,-37.60937,2.349121
26.689,-59.70313,2.247314
26.696,-76.625,2.075684
26.702,-97.17188,1.998291
26.709,-116.7656,1.860107
26.715,-131.3281,1.730225
26.721,-145.4844,1.63208
26.728,-156.4531,1.526123
26.734,-164.1719,1.423584
26.741,-172.1094,1.33252
26.747,-177.7344,1.212158
26.754,-180.4375,1.086426
26.76,-180.8906,0.9643555
26.766,-179.8438,0.8674316
26.773,-177.0156,0.7546387
26.779,-172.2344,0.6464844
26.835,-96.0,0.1728516
26.842,-86.15625,0.1464844
26.848,-75.60937,0.1394043
26.855,-64.79688,0.1413574
26.861,-55.125,0.1501465
26.868,-44.51562,0.1594238
26.874,-41.84375,0.1640625
26.881,-35.20313,0.1633301
26.887,-28.60938,0.1574707
26.893,-22.8125,0.151123
26.9,-15.125,0.1479492
26.906,-7.796875,0.1481934
26.913,-2.5,0.152832
26.919,0.109375,0.161377
26.926,2.140625,0.1711426
26.932,4.625,0.1855469
26.939,8.15625,0.2004395
26.945,11.60938,0.2116699
26.951,15.60938,0.2160645
26.958,19.1875,0.2141113
26.964,21.3125,0.2038574
26.971,22.39063,0.1853027
26.977,22.35938,0.1643066
26.984,22.625,0.1350098
26.99,23.70312,0.1052246
26.996,25.67188,0.08349609
27.003,27.98438,0.06494141
27.009,30.92188,0.05615234
27.016,33.3125,0.05566406
27.022,35.32813,0.05834961
27.029,36.125,0.06274414
27.035,36.17188,0.06616211
27.041,36.5,0.06738281
27.048,37.0625,0.06396484
27.054,36.89063,0.05151367
27.061,37.46875,0.02954102
27.067,39.53125,-0.0002441406
27.074,42.03125,-0.02856445
27.08,44.4375,-0.06201172
27.09,48.34375,-0.09619141
27.096,51.54687,-0.1103516
27.103,54.35937,-0.1179199
27.109,57.71875,-0.1225586
27.116,61.15625,-0.1269531
27.122,65.34375,-0.1308594
27.129,68.85938,-0.1330566
27.135,72.0,-0.1350098
27.141,74.54688,-0.1367188
27.148,77.76563,-0.1398926
27.154,82.04688,-0.1437988
27.161,87.23437,-0.1499023
27.167,91.40625,-0.1564941
27.174,96.0625,-0.161377
27.18,100.2656,-0.1655273
27.187,104.2031,-0.1662598
27.193,107.25,-0.1633301
27.199,110.9531,-0.1584473
27.206,114.9219,-0.1520996
27.212,119.0938,-0.1459961
27.219,122.6406,-0.1391602
27.225,126.4687,-0.1318359
27.232,129.7812,-0.1206055
27.238,133.2344,-0.1081543
27.246,137.1719,-0.09716797
27.253,141.7969,-0.08959961
27.259,144.6719,-0.08886719
27.266,147.9844,-0.09179688
27.272,151.2187,-0.09716797
27.278,154.4688,-0.1010742
27.285,157.7187,-0.1000977
27.291,162.3125,-0.0949707
27.307,167.2656,-0.08496094
27.314,178.9063,-0.06469727
27.32,183.375,-0.06567383
27.327,187.9531,-0.07421875
27.333,191.9687,-0.08813477
27.34,197.4687,-0.1030273
27.349,205.4844,-0.1352539
27.356,212.4219,-0.1601563
27.362,218.0156,-0.1862793
27.369,225.4844,-0.2070313
27.375,234.1094,-0.2287598
27.382,244.0938,-0.2468262
27.388,253.2031,-0.2634277
27.395,264.7656,-0.277832
27.401,276.5625,-0.2973633
27.408,288.5469,-0.3181152
27.414,302.7812,-0.3359375
27.42,311.5937,-0.3461914
27.427,325.0937,-0.3505859
27.433,339.3281,-0.3464355
27.44,351.25,-0.3352051
27.446,365.1719,-0.3212891
27.453,378.9375,-0.3005371
27.459,392.8125,-0.2744141
27.466,404.4375,-0.239502
27.472,418.4375,-0.197998
27.478,432.2031,-0.1257324
27.485,445.1719,-0.02514648
27.491,454.8594,0.1040039
27.498,464.6563,0.234375
27.504,471.8437,0.416748
27.511,479.5469,0.6176758
27.517,477.2344,0.8078613
27.523,476.4843,0.9379883
27.53,474.125,1.056641
27.536,470.9531,1.151611
27.543,465.7344,1.228516
27.549,458.9062,1.32959
27.555,451.6875,1.44458
27.562,441.0937,1.568604
27.568,428.3437,1.668701
27.575,413.3906,1.767578
27.581,399.6562,1.828613
27.587,382.2344,1.847168
27.594,364.5469,1.836914
27.603,341.8125,1.790771
27.61,325.9375,1.749512
27.616,311.2969,1.712158
27.623,298.1719,1.678223
27.629,288.4219,1.63916
27.636,278.0781,1.595703
27.642,269.3125,1.525635
27.648,263.8594,1.434326
27.655,260.4063,1.342041
27.661,261.0156,1.212891
27.668,265.3437,1.067139
27.674,271.5156,0.9116211
27.68,282.3281,0.7824707
27.687,296.4844,0.6379395
27.693,314.0469,0.5136719
27.7,327.5937,0.4313965
27.706,346.3125,0.3647461
27.713,366.0469,0.3410645
27.719,382.5,0.3666992
27.725,401.3281,0.4262695
27.732,418.2188,0.5378418
27.738,432.0468,0.6826172
27.745,440.8906,0.8493652
27.751,448.3906,0.9946289
27.758,452.4687,1.162598
27.764,453.2187,1.314209
27.771,451.2344,1.446533
27.777,445.9531,1.540283
27.783,438.1094,1.63208
27.79,429.8906,1.703125
27.796,418.2188,1.747803
27.803,405.0,1.778564
27.809,389.125,1.770996
27.815,378.7656,1.716064
27.822,365.1562,1.640137
27.829,352.5937,1.515137
27.836,337.2969,1.422119
27.842,330.4844,1.36792
27.849,319.7344,1.327148
27.855,309.5625,1.299072
27.861,301.6562,1.27124
27.915,238.5625,0.8198242
27.922,236.5781,0.7272949
27.938,239.8281,0.4921875
27.945,242.7969,0.4057617
27.951,247.5937,0.3537598
27.958,253.3125,0.324707
27.964,259.2813,0.3349609
27.97,263.4219,0.3828125
27.977,266.5,0.4458008
27.983,267.2031,0.5375977
27.99,265.2812,0.6323242
27.996,261.7656,0.7167969
28.003,255.5938,0.7734375
28.009,247.4219,0.8212891
28.015,237.5,0.8481445
28.022,228.1406,0.8596191
28.028,216.5781,0.8654785
28.035,205.4844,0.8779297
28.041,192.3125,0.8996582
28.048,184.25,0.925293
28.054,170.4531,0.9416504
28.06,156.0469,0.9484863
28.067,144.1406,0.9384766
28.073,130.0625,0.9211426
28.08,116.5937,0.8972168
28.086,103.625,0.880127
28.093,93.39063,0.8747559
28.099,81.21875,0.8781738
28.105,68.53125,0.8891602
28.112,55.21875,0.9077148
28.118,43.76563,0.9377441
28.125,29.1875,0.9724121
28.131,14.0,1.025391
28.138,-3.4375,1.087646
28.144,-17.09375,1.143311
28.15,-34.76563,1.206787
28.157,-51.57813,1.26123
28.163,-65.51563,1.307129
28.17,-83.07813,1.342529
28.176,-101.5156,1.385986
28.182,-117.0937,1.429932
28.192,-145.2656,1.47876
28.199,-163.4219,1.496338
28.205,-179.5312,1.490967
28.212,-191.0781,1.469238
28.218,-203.4375,1.447754
28.224,-215.3281,1.421387
28.231,-224.8906,1.387451
28.237,-233.8594,1.344482
28.244,-239.1562,1.266846
28.25,-240.7812,1.152344
28.256,-239.2812,0.9956055
28.263,-232.9375,0.8349609
28.269,-222.0,0.619873
28.276,-204.6094,0.3986816
28.282,-184.6562,0.185791
28.288,-157.2969,0.02490234
28.295,-128.2344,-0.1323242
28.301,-97.70312,-0.2329102
28.308,-71.32813,-0.2644043
28.314,-39.79688,-0.2363281
28.321,-10.54688,-0.1418457
28.327,15.07813,0.01049805
28.334,33.26563,0.2163086
28.34,50.57813,0.4272461
28.347,62.96875,0.7270508
28.353,69.10938,1.067383
28.359,70.48438,1.421387
28.366,65.35938,1.678223
28.372,54.46875,1.924805
28.379,41.9375,2.085693
28.385,23.5,2.161621
28.391,2.15625,2.196045
28.398,-16.65625,2.175049
28.404,-38.64063,2.12085
28.41,-58.29688,2.024902
28.417,-77.21875,1.911865
28.423,-90.46875,1.752197
28.43,-106.6563,1.701172
28.436,-120.8437,1.594482
28.446,-136.3281,1.467773
28.453,-147.7031,1.367188
28.46,-157.4062,1.277344
28.466,-165.2187,1.17334
28.473,-169.1406,1.052246
28.479,-170.2344,0.9421387
28.486,-167.9375,0.8076172
28.492,-163.9687,0.6831055
28.499,-160.25,0.5786133
28.515,-145.4219,0.390625
28.521,-136.1562,0.3120117
28.527,-125.1406,0.2485352
28.534,-113.625,0.1833496
28.54,-101.9375,0.1367188
28.547,-91.79688,0.1113281
28.553,-79.40625,0.1035156
28.56,-67.875,0.1049805
28.566,-57.73438,0.1120605
28.573,-50.0,0.121582
28.579,-41.4375,0.1311035
28.585,-33.60938,0.1442871
28.592,-27.60937,0.1589355
28.598,-21.78125,0.1704102
28.605,-17.20313,0.1806641
28.611,-12.89063,0.1862793
28.618,-9.125,0.1884766
28.624,-4.703125,0.1894531
28.63,-0.84375,0.1906738
28.637,2.546875,0.1928711
28.643,5.0,0.1953125
28.65,6.46875,0.197998
28.656,6.59375,0.2011719
28.663,6.953125,0.2036133
28.669,7.578125,0.2045898
28.675,8.4375,0.2021484
28.682,8.703125,0.1923828
28.688,7.96875,0.1723633
28.695,7.0625,0.1481934
28.701,8.046875,0.1132813
28.708,10.79687,0.07788086
28.717,14.23438,0.04174805
28.724,15.98438,0.02661133
28.73,17.53125,0.01782227
28.737,19.20313,0.009033203
28.743,20.8125,-0.007080078
28.75,22.4375,-0.03417969
28.756,24.28125,-0.06225586
28.763,26.59375,-0.09472656
28.769,28.65625,-0.1188965
28.776,31.82812,-0.1315918
28.782,36.48438,-0.1350098
28.788,41.21875,-0.1352539
28.795,44.23438,-0.1369629
28.801,46.54687,-0.142334
28.808,47.98438,-0.1542969
28.814,50.57813,-0.1694336
28.821,54.20312,-0.1850586
28.827,59.5,-0.197998
28.833,65.26563,-0.213623
28.84,70.6875,-0.2294922
28.846,74.71875,-0.2436523
28.853,79.0,-0.253418
28.859,82.9375,-0.2619629
28.866,86.95313,-0.2670898
28.872,90.87501,-0.269043
28.879,96.84375,-0.2680664
28.885,103.4531,-0.2626953
28.891,108.4062,-0.2536621
28.898,113.2031,-0.2436523
28.904,117.5,-0.2375488
28.911,122.2344,-0.2346191
28.917,126.7656,-0.2348633
28.924,132.625,-0.2351074
28.93,138.0781,-0.2338867
28.936,143.125,-0.2299805
28.943,151.25,-0.2243652
28.949,152.375,-0.2194824
28.956,157.125,-0.2131348
28.962,160.5625,-0.2060547
29.02,193.0,-0.09765625
29.027,197.8906,-0.08618164
29.033,202.9844,-0.07763672
29.04,207.5469,-0.07275391
29.046,210.7656,-0.07226563
29.053,214.2344,-0.07739258
29.059,217.5313,-0.08496094
29.066,221.2188,-0.09765625
29.072,225.7344,-0.111084
29.078,230.25,-0.1218262
29.086,237.3594,-0.128418
29.093,243.9531,-0.1293945
29.099,250.7031,-0.1259766
29.106,256.2656,-0.1220703
29.112,263.1094,-0.1218262
29.118,270.0469,-0.1271973
29.125,277.7031,-0.1394043
29.131,285.0312,-0.1557617
29.147,309.2813,-0.1953125
29.154,317.3437,-0.2075195
29.16,327.7656,-0.2133789
29.167,339.2031,-0.2131348
29.173,351.7031,-0.2021484
29.179,362.3906,-0.1794434
29.186,375.0156,-0.1523438
29.192,387.3125,-0.1105957
29.199,397.125,-0.05859375
29.205,408.2656,0.05541992
29.212,419.0,0.06738281
29.218,429.2187,0.1586914
29.224,437.0625,0.2722168
29.231,445.2188,0.3850098
29.237,451.3281,0.5385742
29.244,454.75,0.7041016
29.25,455.3906,0.871582
29.257,453.8437,1.006592
29.263,450.1719,1.160645
29.269,445.3437,1.304932
29.279,432.3594,1.476074
29.286,421.0469,1.582031
29.292,407.9531,1.664795
29.298,395.9375,1.719971
29.305,380.3594,1.741699
29.311,364.4219,1.738281
29.318,351.5469,1.708496
29.324,336.8594,1.672119
29.33,323.2031,1.626709
29.337,310.6094,1.588135
29.343,300.9063,1.558105
29.35,290.6094,1.536377
29.356,281.9844,1.504639
29.362,275.9531,1.451904
29.369,270.5781,1.383545
29.375,268.2969,1.271973
29.382,269.2656,1.140869
29.388,273.3906,1.030518
29.394,280.3281,0.9116211
29.401,289.3594,0.8166504
29.407,297.875,0.7485352
29.414,308.75,0.7111816
29.42,319.9531,0.6850586
29.427,331.375,0.6708984
29.433,341.3281,0.6645508
29.439,353.7656,0.6669922
29.446,366.125,0.6870117
29.452,377.2969,0.7341309
29.459,385.3281,0.8093262
29.465,393.0156,0.8879395
29.472,397.9688,0.9916992
29.478,400.0156,1.0979
29.484,400.3125,1.247559
29.491,398.8437,1.283447
29.497,395.4531,1.368164
29.504,390.9062,1.432861
29.51,383.375,1.471436
29.516,374.2656,1.501221
29.523,366.1719,1.514893
29.529,356.2187,1.512207
29.536,346.0938,1.486816
29.545,332.6719,1.409912
29.552,323.4531,1.328857
29.558,315.2187,1.243408
29.565,307.9062,1.166504
29.571,302.4375,1.105713
29.577,295.8906,1.067627
29.584,289.5781,1.033936
29.59,285.125,1.00708
29.597,280.4844,0.984375
29.603,275.9687,0.953125
29.609,270.8125,0.9172363
29.616,266.6563,0.8791504
29.622,262.6875,0.8459473
29.629,259.7656,0.8022461
29.635,257.4062,0.7529297
29.642,255.7188,0.6970215
29.648,254.1406,0.6464844
29.655,253.6719,0.5874023
29.661,254.5,0.5385742
29.669,256.3281,0.5056152
29.675,257.5469,0.503418
29.682,258.3906,0.5217285
29.688,257.9375,0.5646973
29.695,252.1562,0.6225586
29.701,251.6562,0.6745605
29.707,245.1094,0.7331543
29.714,237.7656,0.7817383
29.73,216.7344,0.8476563
29.736,205.4688,0.8605957
29.743,195.0781,0.8674316
29.749,182.2812,0.8686523
29.755,170.1562,0.8630371
29.762,158.5625,0.8476563
29.768,149.0625,0.8249512
29.775,137.7187,0.8054199
29.781,126.5781,0.7883301
29.788,113.6406,0.7834473
29.794,106.9844,0.7919922
29.801,95.39063,0.8063965
29.807,82.5,0.8283691
29.817,66.0625,0.8613281
29.823,54.15625,0.8916016
29.83,42.5625,0.9125977
29.836,30.3125,0.9370117
29.843,17.04688,0.9628906
29.849,5.671875,0.9934082
29.856,-7.796875,1.022461
29.862,-21.48438,1.056152
29.868,-33.28125,1.07959
29.875,-47.67188,1.088135
29.881,-62.3125,1.088379
29.888,-76.14063,1.086426
29.894,-86.5625,1.0896
29.9,-98.1875,1.097656
29.907,-109.7969,1.11084
29.913,-119.875,1.12207
29.92,-131.4062,1.125
29.926,-141.3437,1.116699
29.932,-148.1406,1.094238
29.939,-154.6562,1.001709
29.945,-160.125,1.012207
29.952,-163.9531,0.9360352
29.958,-164.7656,0.828125
29.964,-161.7188,0.7138672
29.971,-154.1094,0.5568848
29.977,-142.7031,0.3945313
29.984,-130.7812,0.2409668
29.99,-113.7969,0.1262207
29.997,-94.57812,0.01000977
30.003,-74.0,-0.07666016
30.01,-56.3125,-0.1289063
30.016,-34.9375,-0.1430664
30.022,-14.20313,-0.1254883
30.029,5.59375,-0.07543945
30.035,20.64063,-0.001464844
30.042,35.84375,0.07446289
30.048,47.60938,0.1831055
30.055,56.78125,0.3129883
30.061,63.71875,0.4655762
30.068,71.60938,0.6098633
30.123,6.90625,1.60791
30.129,-7.625,1.612305
30.136,-23.28125,1.594727
30.142,-36.375,1.553467
30.148,-51.5,1.438477
30.155,-64.84375,1.418701
30.161,-75.6875,1.319824
30.168,-83.14063,1.208252
30.174,-90.90625,1.108398
30.18,-96.85938,0.984375
30.187,-100.0469,0.8635254
30.193,-101.5625,0.7709961
30.2,-100.3438,0.673584
30.206,-96.125,0.5915527
30.213,-90.59375,0.5202637
30.219,-82.92188,0.4645996
30.226,-75.875,0.3984375
30.232,-69.21875,0.3310547
30.238,-62.85938,0.2644043
30.245,-53.65625,0.2111816
30.251,-43.04688,0.1518555
30.258,-31.71875,0.09765625
30.264,-21.9375,0.0480957
30.271,-9.75,0.01147461
30.277,2.453125,-0.0234375
30.284,14.3125,-0.04614258
30.291,26.64063,-0.0546875
30.298,39.875,-0.04638672
30.304,53.76563,-0.02978516
30.311,66.46875,-0.0004882813
30.317,77.17187,0.03515625
30.324,84.93751,0.0715332
30.33,93.46875,0.09814453
30.336,101.1094,0.1223145
30.352,106.8281,0.138916
30.359,121.4531,0.1708984
30.365,125.8906,0.1875
30.372,130.6406,0.2033691
30.378,135.0781,0.2248535
30.388,141.0156,0.2575684
30.394,145.2344,0.2739258
30.401,148.875,0.279541
30.407,151.9219,0.2770996
30.414,154.0625,0.2680664
30.42,155.1875,0.2580566
30.427,157.0313,0.253418
30.433,159.7969,0.255127
30.44,162.8438,0.255127
30.446,165.2969,0.2438965
30.452,167.5625,0.2307129
30.459,168.9687,0.2202148
30.465,170.2031,0.217041
30.472,171.9687,0.2109375
30.478,175.0781,0.1967773
30.485,178.2969,0.1721191
30.491,180.7344,0.1501465
30.497,183.5312,0.1374512
30.504,186.5469,0.1318359
30.51,189.9531,0.125
30.517,192.9844,0.1108398
30.523,196.5781,0.08886719
30.53,200.125,0.05224609
30.536,204.1563,0.0144043
30.542,208.0,-0.01220703
30.549,213.5469,-0.01904297
30.555,219.5937,-0.008544922
30.562,225.4375,0.01269531
30.568,230.0156,0.03857422
30.575,235.0,0.05908203
30.581,238.4687,0.08300781
30.587,240.4687,0.1098633
30.594,241.8594,0.1342773
30.6,243.9844,0.1462402
30.607,246.4531,0.1518555
30.613,248.4219,0.1589355
30.62,250.5,0.1738281
30.626,252.1875,0.2053223
30.632,253.125,0.2470703
30.639,253.2187,0.2910156
30.648,251.625,0.3469238
30.655,249.7969,0.3886719
30.662,247.7656,0.4296875
30.668,245.8906,0.4621582
30.674,242.8906,0.4770508
30.681,238.9688,0.4799805
30.687,234.4375,0.4711914
30.694,230.2031,0.4575195
30.7,224.8906,0.4450684
30.707,220.1406,0.4326172
30.713,217.1094,0.4265137
30.719,214.9062,0.4274902
30.726,214.1094,0.4331055
30.732,213.5156,0.4443359
30.739,212.0625,0.4575195
30.745,208.5625,0.4660645
30.752,204.4062,0.4682617
30.758,200.625,0.4624023
30.765,197.8281,0.4543457
30.771,195.1875,0.4501953
30.777,193.5937,0.4506836
30.784,192.2969,0.4611816
30.79,190.0781,0.4833984
30.797,185.3125,0.5080566
30.803,179.5781,0.5410156
30.81,174.8281,0.5734863
30.816,171.875,0.5976563
30.822,169.0156,0.6052246
30.829,166.0625,0.5925293
30.835,163.1094,0.557373
30.842,159.9062,0.5200195
30.848,157.7656,0.480957
30.855,155.875,0.4606934
30.861,153.9688,0.4624023
30.867,151.9687,0.4758301
30.875,150.3125,0.496582
30.882,149.5312,0.5012207
30.889,149.1094,0.4882813
30.895,148.875,0.4621582
30.901,148.75,0.4306641
30.911,148.125,0.3913574
30.918,148.3437,0.3740234
30.924,149.375,0.3745117
30.94,152.2812,0.4404297
30.947,153.0937,0.4816895
30.953,152.9219,0.5205078
30.959,151.3438,0.5456543
30.966,148.9062,0.564209
30.972,146.8437,0.5722656
30.979,145.9531,0.5737305
30.985,145.4062,0.5732422
30.992,144.7656,0.574707
30.998,143.75,0.5812988
31.004,142.6094,0.5888672
31.011,140.5781,0.5908203
31.017,138.2187,0.5839844
31.024,136.8594,0.5683594
31.03,136.6094,0.5512695
31.037,137.4844,0.5290527
31.043,138.9531,0.5107422
31.049,139.9375,0.5024414
31.056,140.625,0.5046387
31.062,141.0,0.5151367
31.069,141.4219,0.5258789
31.075,142.0,0.5324707
31.082,142.7656,0.5368652
31.088,143.5938,0.5437012
31.095,144.1094,0.5532227
31.101,143.5938,0.5632324
31.107,141.625,0.5712891
31.114,139.6719,0.5805664
31.12,138.7813,0.590332
31.127,138.5,0.6025391
31.133,138.8906,0.6159668
31.14,139.0156,0.635498
31.146,138.0937,0.6508789
31.152,136.5781,0.6530762
31.159,135.4844,0.6394043
31.165,134.5781,0.6132813
31.172,133.8281,0.5849609
31.178,133.1406,0.5686035
31.231,128.5781,0.5532227
31.238,129.4531,0.5087891
31.244,130.9844,0.4775391
31.251,132.5312,0.4543457
31.257,133.4062,0.4526367
31.264,133.9531,0.4753418
31.27,134.6719,0.5087891
31.277,134.6719,0.5527344
31.283,133.7969,0.5808105
31.289,132.7031,0.5800781
31.296,131.5313,0.559082
31.302,131.2187,0.5202637
31.309,131.5313,0.4775391
31.315,132.1719,0.4370117
31.322,133.875,0.4060059
31.328,136.7031,0.3713379
31.335,139.9219,0.342041
31.341,142.3594,0.3269043
31.347,144.7187,0.3330078
31.354,146.1563,0.3649902
31.36,146.9531,0.4133301
31.367,147.2812,0.4609375
31.373,146.8437,0.4885254
31.38,145.7656,0.5014648
31.386,144.5781,0.4943848
31.393,143.4219,0.4753418
31.399,142.8281,0.4562988
31.405,143.0,0.4316406
31.412,143.3906,0.4038086
31.418,143.6875,0.3796387
31.425,144.4062,0.3579102
31.431,145.7812,0.3515625
31.438,147.0937,0.3586426
31.444,148.5938,0.3679199
31.45,149.3125,0.3757324
31.457,148.9375,0.3786621
31.463,148.2813,0.3825684
31.47,148.25,0.3918457
31.476,148.3125,0.4125977
31.486,147.7812,0.4467773
31.492,146.9219,0.4716797
31.499,145.9531,0.4858398
31.506,144.5,0.5039063
31.513,142.625,0.5212402
31.519,139.5937,0.536377
31.525,136.0156,0.5507813
31.532,133.0938,0.5559082
31.538,130.0781,0.5507813
31.545,127.5781,0.5407715
31.551,125.375,0.5253906
31.567,121.7344,0.4868164
31.574,121.1563,0.4726563
31.58,120.3906,0.4592285
31.586,119.3437,0.4489746
31.593,119.4219,0.4411621
31.599,120.2656,0.4440918
31.606,120.6875,0.4594727
31.612,120.4219,0.4777832
31.619,119.1875,0.5002441
31.625,117.3906,0.517334
31.631,115.5469,0.5263672
31.638,114.1562,0.5268555
31.644,114.1406,0.5209961
31.651,114.4531,0.5100098
31.657,114.0156,0.4990234
31.664,112.5781,0.4865723
31.67,111.0469,0.4797363
31.676,109.5781,0.4836426
31.683,107.9687,0.4941406
31.689,107.3281,0.512207
31.696,107.0625,0.5319824
31.702,106.5938,0.5498047
31.709,105.5156,0.5603027
31.715,104.5156,0.564209
31.722,103.7187,0.5544434
31.728,102.6719,0.5297852
31.734,101.0156,0.5002441
31.741,100.0156,0.4594727
31.747,100.4531,0.4194336
31.757,104.0156,0.3825684
31.764,106.3281,0.3779297
31.77,107.8437,0.3925781
31.777,108.4531,0.4133301
31.783,108.75,0.4243164
31.789,109.7344,0.4199219
31.796,111.6094,0.4013672
31.802,114.3906,0.3764648
31.809,117.2656,0.354248
31.815,120.4844,0.3422852
31.822,123.3594,0.3400879
31.828,126.4531,0.3522949
31.835,128.8906,0.3776855
31.841,130.875,0.4038086
31.847,131.8281,0.4311523
31.854,132.3437,0.4470215
31.86,133.0156,0.4521484
31.867,133.4375,0.4541016
31.873,133.3906,0.4592285
31.88,133.4844,0.467041
31.886,134.4531,0.4726563
31.892,135.875,0.4743652
31.899,136.9219,0.4714355
31.905,137.3281,0.46875
31.912,137.6562,0.4709473
31.918,138.125,0.4819336
31.925,138.5469,0.5007324
31.931,138.4687,0.5214844
31.937,137.3906,0.5361328
31.944,135.4687,0.5463867
31.95,133.7031,0.5439453
31.957,131.9062,0.5283203
31.963,130.3125,0.5090332
31.97,129.4375,0.4848633
31.976,129.9375,0.4624023
31.982,131.9062,0.4465332
31.989,134.8281,0.4333496
31.995,137.4687,0.4279785
32.002,138.7656,0.4272461
32.008,140.0312,0.4260254
32.018,141.9219,0.4194336
32.025,142.9688,0.4199219
32.031,143.6094,0.4306641
32.037,144.1875,0.4516602
32.044,144.7812,0.4731445
32.05,145.3594,0.4953613
32.057,145.5469,0.5053711
32.063,145.7969,0.5019531
32.07,146.5781,0.4870605
32.076,147.1562,0.467041
32.083,146.9687,0.4492188
32.089,146.0156,0.4394531
32.096,145.6406,0.4414063
32.102,146.2031,0.4523926
32.109,147.625,0.4736328
32.115,149.0781,0.4995117
32.122,149.6094,0.526123
32.128,149.0312,0.5454102
32.135,147.5,0.5612793
32.15,142.9531,0.5498047
32.157,141.6719,0.5266113
32.163,141.0312,0.5029297
32.17,140.4375,0.4909668
32.176,139.7344,0.4909668
32.183,139.2344,0.5046387
32.189,138.9219,0.5244141
32.196,138.0156,0.5383301
32.202,136.625,0.5483398
32.208,135.0625,0.548584
32.215,134.0,0.5371094
32.221,133.3906,0.5185547
32.228,133.2656,0.4912109
32.234,133.1875,0.4675293
32.241,133.2969,0.4558105
32.247,133.4531,0.4584961
32.253,133.6875,0.4746094
32.26,133.9062,0.4990234
32.266,133.4375,0.5239258
32.273,132.0313,0.5390625
32.279,130.625,0.5449219
32.334,132.9219,0.4238281
32.341,132.7656,0.4399414
32.348,132.1719,0.4536133
32.354,132.2969,0.4614258
32.36,133.625,0.4648438
32.367,135.2969,0.4682617
32.373,135.7344,0.4726563
32.38,135.1406,0.4775391
32.386,133.4844,0.4797363
32.393,131.6406,0.4760742
32.399,131.5469,0.4672852
